datetime,KQ.i@SHFE.ru.open,KQ.i@SHFE.ru.high,KQ.i@SHFE.ru.low,KQ.i@SHFE.ru.close,KQ.i@SHFE.ru.volume,KQ.i@SHFE.ru.open_oi,KQ.i@SHFE.ru.close_oi
2018-01-19 09:00:00.000000000,14250.435,14264.965,14230.401,14245.458,18668,492888,496432
2018-01-19 09:15:00.000000000,14245.458,14250.36,14234.788,14239.693,5684,496432,497300
2018-01-19 09:30:00.000000000,14239.693,14297.872,14239.693,14264.567,26650,497300,498900
2018-01-19 09:45:00.000000000,14264.567,14278.768,14258.891,14268.786,8278,498900,498774
2018-01-19 10:00:00.000000000,14268.786,14278.598,14151.386,14156.291,53098,498774,501530
2018-01-19 10:30:00.000000000,14152.071,14152.071,14083.061,14121.893,69984,501530,514252
2018-01-19 10:45:00.000000000,14121.893,14181.008,14117.072,14131.188,26564,514252,513842
2018-01-19 11:00:00.000000000,14131.188,14141.854,14088.894,14108.771,27808,513842,520606
2018-01-19 11:15:00.000000000,14108.771,14123.115,14054.193,14103.323,52386,520606,525082
2018-01-19 13:30:00.000000000,14107.543,14142.436,14089.332,14132.624,28396,525082,523160
2018-01-19 13:45:00.000000000,14132.624,14146.484,14115.295,14126.817,13956,523160,522914
2018-01-19 14:00:00.000000000,14126.817,14140.162,14111.846,14132.324,11306,522914,522276
2018-01-19 14:15:00.000000000,14132.324,14141.619,14091.884,14130.266,17762,522276,523768
2018-01-19 14:30:00.000000000,14130.266,14155.666,14097.067,14146.711,20998,523768,522350
2018-01-19 14:45:00.000000000,14146.711,14156.522,14109.55,14135.266,33868,522350,514296
2018-01-19 21:00:00.000000000,14176.401,14180.884,14118.354,14128.843,27304,514296,517258
2018-01-19 21:15:00.000000000,14128.843,14157.404,14119.735,14148.297,11324,517258,517894
2018-01-19 21:30:00.000000000,14148.297,14162.398,14139.01,14139.01,8118,517894,518444
2018-01-19 21:45:00.000000000,14139.01,14147.427,14133.328,14137.537,7828,518444,519226
2018-01-19 22:00:00.000000000,14137.537,14161.707,14137.537,14148.392,9112,519226,519172
2018-01-19 22:15:00.000000000,14148.392,14200.883,14142.802,14192.467,21742,519172,518452
2018-01-19 22:30:00.000000000,14192.467,14202.375,14169.678,14178.487,17468,518452,517386
2018-01-19 22:45:00.000000000,14178.487,14182.696,14138.563,14142.863,20312,517386,513908
2018-01-22 09:00:00.000000000,14147.071,14166.759,14073.31,14097.988,48740,513908,527140
2018-01-22 09:15:00.000000000,14097.988,14147.985,14083.107,14132.648,21138,527140,527592
2018-01-22 09:30:00.000000000,14132.648,14133.339,14109.26,14127.749,7512,527592,529244
2018-01-22 09:45:00.000000000,14127.749,14132.648,14117.94,14127.921,5234,529244,529996
2018-01-22 10:00:00.000000000,14127.921,14220.998,14127.833,14217.39,32328,529996,528124
2018-01-22 10:30:00.000000000,14216.698,14217.39,14149.178,14152.694,20858,528124,526588
2018-01-22 10:45:00.000000000,14152.694,14167.575,14124.315,14167.575,18996,526588,527700
2018-01-22 11:00:00.000000000,14167.575,14167.575,14137.723,14153.203,8598,527700,527996
2018-01-22 11:15:00.000000000,14153.203,14167.393,14144.278,14148.304,6666,527996,527194
2018-01-22 13:30:00.000000000,14134.297,14162.401,14129.997,14158.193,9962,527194,528242
2018-01-22 13:45:00.000000000,14158.193,14178.938,14148.994,14174.039,10092,528242,528364
2018-01-22 14:00:00.000000000,14174.039,14178.247,14159.067,14159.94,4544,528364,529024
2018-01-22 14:15:00.000000000,14159.94,14188.231,14149.96,14188.231,7220,529024,528840
2018-01-22 14:30:00.000000000,14188.231,14188.231,14144.373,14149.272,13558,528840,528022
2018-01-22 14:45:00.000000000,14149.272,14154.225,14130.328,14148.283,21362,528022,525538
2018-01-22 21:00:00.000000000,14138.711,14190.834,14128.344,14167.604,33872,525538,529554
2018-01-22 21:15:00.000000000,14167.604,14211.272,14161.903,14186.039,20874,529554,530328
2018-01-22 21:30:00.000000000,14186.039,14196.516,14175.241,14185.007,8416,530328,530012
2018-01-22 21:45:00.000000000,14185.007,14185.114,14156.096,14167.281,7192,530012,530618
2018-01-22 22:00:00.000000000,14167.281,14181.049,14166.077,14176.166,5456,530618,531064
2018-01-22 22:15:00.000000000,14176.166,14190.923,14161.796,14161.796,6794,531064,531696
2018-01-22 22:30:00.000000000,14161.796,14175.02,14142.008,14151.882,13910,531696,531994
2018-01-22 22:45:00.000000000,14151.882,14166.229,14146.998,14161.261,8434,531994,529530
2018-01-23 09:00:00.000000000,14180.9,14189.995,14152.845,14157.018,14236,529530,531578
2018-01-23 09:15:00.000000000,14157.018,14166.677,14146.929,14157.62,9526,531578,532868
2018-01-23 09:30:00.000000000,14157.62,14167.497,14147.428,14152.311,6456,532868,533848
2018-01-23 09:45:00.000000000,14152.311,14156.484,14121.97,14145.181,20334,533848,536458
2018-01-23 10:00:00.000000000,14145.181,14151.698,14131.134,14147.311,9830,536458,536762
2018-01-23 10:30:00.000000000,14147.311,14147.311,14101.513,14116.979,17914,536762,539662
2018-01-23 10:45:00.000000000,14116.979,14121.862,13899.611,13918.435,130230,539662,567112
2018-01-23 11:00:00.000000000,13918.435,13959.823,13870.946,13924.781,61024,567112,573850
2018-01-23 11:15:00.000000000,13924.781,13962.255,13919.403,13927.041,26780,573850,575926
2018-01-23 13:30:00.000000000,13921.447,13940.36,13893.246,13936.188,33120,575926,581764
2018-01-23 13:45:00.000000000,13936.188,13936.188,13873.443,13874.153,21000,581764,588262
2018-01-23 14:00:00.000000000,13874.153,13932.278,13836.93,13908.741,63506,588262,592594
2018-01-23 14:15:00.000000000,13908.741,13933.372,13863.964,13908.337,31916,592594,596110
2018-01-23 14:30:00.000000000,13908.337,13922.494,13890.227,13895.819,22096,596110,598242
2018-01-23 14:45:00.000000000,13895.819,13939.474,13866.506,13870.355,43810,598242,590646
2018-01-23 21:00:00.000000000,13773.455,13861.937,13773.455,13847.792,54520,590646,595736
2018-01-23 21:15:00.000000000,13847.792,13868.393,13847.065,13863.5,14220,595736,596190
2018-01-23 21:30:00.000000000,13863.5,13872.551,13832.934,13842.711,10072,596190,597630
2018-01-23 21:45:00.000000000,13842.711,13880.883,13838.446,13865.491,17724,597630,597686
2018-01-23 22:00:00.000000000,13865.491,13865.491,13842.706,13848.217,8692,597686,596650
2018-01-23 22:15:00.000000000,13848.217,13861.636,13838.338,13848.304,7924,596650,595966
2018-01-23 22:30:00.000000000,13848.304,13852.466,13832.604,13837.698,7526,595966,596574
2018-01-23 22:45:00.000000000,13837.698,13858.199,13813.051,13839.372,15644,596574,593402
2018-01-24 09:00:00.000000000,13834.901,13873.797,13830.014,13853.418,15060,593402,593940
2018-01-24 09:15:00.000000000,13853.418,13906.37,13853.418,13891.41,15398,593940,592852
2018-01-24 09:30:00.000000000,13891.41,13892.762,13867.593,13878.096,8632,592852,593098
2018-01-24 09:45:00.000000000,13878.096,13887.249,13867.593,13868.113,5016,593098,593616
2018-01-24 10:00:00.000000000,13868.113,13881.532,13866.661,13872.173,4890,593616,593332
2018-01-24 10:30:00.000000000,13872.173,13881.326,13851.688,13853.038,6234,593332,593654
2018-01-24 10:45:00.000000000,13853.038,13891.309,13852.312,13881.532,5692,593654,594542
2018-01-24 11:00:00.000000000,13881.532,13886.42,13865.319,13875.404,5040,594542,594932
2018-01-24 11:15:00.000000000,13875.404,13915.854,13871.139,13891.104,12544,594932,593166
2018-01-24 13:30:00.000000000,13885.907,13896.095,13871.968,13885.093,7902,593166,592598
2018-01-24 13:45:00.000000000,13885.093,13895.268,13847.108,13856.988,12938,592598,592722
2018-01-24 14:00:00.000000000,13856.988,13909.418,13856.988,13885.395,19798,592722,590956
2018-01-24 14:15:00.000000000,13885.395,13890.804,13853.148,13877.591,11520,590956,591034
2018-01-24 14:30:00.000000000,13877.591,13882.479,13861.268,13865.43,6858,591034,590358
2018-01-24 14:45:00.000000000,13865.43,13876.968,13833.287,13851.37,25720,590358,588164
2018-01-24 21:00:00.000000000,13877.737,13927.259,13867.614,13891.908,33888,588164,591528
2018-01-24 21:15:00.000000000,13891.908,13905.062,13882.146,13895.301,10242,591528,591736
2018-01-24 21:30:00.000000000,13895.301,13905.806,13885.429,13889.462,7088,591736,591542
2018-01-24 21:45:00.000000000,13889.462,13899.357,13884.715,13890.34,4930,591542,592560
2018-01-24 22:00:00.000000000,13890.34,13905.092,13885.569,13889.706,7236,592560,592974
2018-01-24 22:15:00.000000000,13889.706,13899.468,13884.825,13893.843,4562,592974,593192
2018-01-24 22:30:00.000000000,13893.843,13894.587,13790.655,13829.152,39408,593192,596982
2018-01-24 22:45:00.000000000,13829.152,13849.417,13810.371,13814.508,20764,596982,595568
2018-01-25 09:00:00.000000000,13863.757,13917.032,13863.757,13877.041,42736,595568,595360
2018-01-25 09:15:00.000000000,13877.041,13901.78,13852.829,13887.027,18360,595360,596510
2018-01-25 09:30:00.000000000,13887.027,13975.346,13882.03,13950.957,32924,596510,594632
2018-01-25 09:45:00.000000000,13950.957,13970.922,13925.442,13931.805,25428,594632,592652
2018-01-25 10:00:00.000000000,13931.805,13947.301,13896.977,13907.813,16364,592652,592766
2018-01-25 10:30:00.000000000,13904.421,13927.668,13894.025,13917.052,10664,592766,593580
2018-01-25 10:45:00.000000000,13917.052,13923.421,13893.613,13893.613,6420,593580,594484
2018-01-25 11:00:00.000000000,13893.613,13907.512,13850.069,13878.087,21472,594484,596262
2018-01-25 11:15:00.000000000,13878.087,13908.121,13873.95,13903.462,11368,596262,595098
2018-01-25 13:30:00.000000000,13903.462,13903.462,13874.811,13885.729,12072,595098,596588
2018-01-25 13:45:00.000000000,13885.729,13915.044,13885.729,13914.3,9650,596588,597074
2018-01-25 14:00:00.000000000,13914.3,13964.172,13906.026,13912.384,34858,597074,595764
2018-01-25 14:15:00.000000000,13912.384,13923.744,13908.137,13919.717,7142,595764,595632
2018-01-25 14:30:00.000000000,13919.717,13956.973,13914.836,13922.255,16798,595632,593466
2018-01-25 14:45:00.000000000,13922.255,13922.255,13835.383,13840.264,47192,593466,593618
2018-01-25 21:00:00.000000000,13850.015,13898.932,13850.015,13884.953,30110,593618,595754
2018-01-25 21:15:00.000000000,13884.953,13893.94,13879.203,13889.067,8052,595754,595812
2018-01-25 21:30:00.000000000,13889.067,13890.586,13871.094,13880.198,7144,595812,595464
2018-01-25 21:45:00.000000000,13880.198,13889.709,13864.988,13886.354,7702,595464,595736
2018-01-25 22:00:00.000000000,13886.354,13890.822,13852.759,13860.986,13764,595736,597320
2018-01-25 22:15:00.000000000,13860.986,13915.648,13827.164,13911.534,37718,597320,595448
2018-01-25 22:30:00.000000000,13911.534,13915.767,13877.068,13881.941,10944,595448,594256
2018-01-25 22:45:00.000000000,13881.941,13927.871,13876.95,13923.758,13506,594256,590322
2018-01-26 09:00:00.000000000,13930.391,13939.751,13880.193,13890.058,27172,590322,591534
2018-01-26 09:15:00.000000000,13890.058,13953.713,13889.298,13914.773,25354,591534,592822
2018-01-26 09:30:00.000000000,13914.773,13927.756,13909.664,13917.892,5932,592822,592340
2018-01-26 09:45:00.000000000,13917.892,13928.397,13894.809,13903.913,8740,592340,592834
2018-01-26 10:00:00.000000000,13903.913,13924.638,13865.971,13874.957,14266,592834,592490
2018-01-26 10:30:00.000000000,13871.603,13900.318,13861.856,13895.445,10050,592490,593164
2018-01-26 10:45:00.000000000,13895.445,13896.205,13876.477,13882.108,6392,593164,593022
2018-01-26 11:00:00.000000000,13882.108,13915.529,13882.108,13905.546,7604,593022,592436
2018-01-26 11:15:00.000000000,13905.546,13919.524,13897.556,13910.302,7246,592436,591876
2018-01-26 13:30:00.000000000,13904.669,13924.397,13889.813,13897.724,12742,591876,592488
2018-01-26 13:45:00.000000000,13897.724,13901.838,13856.511,13882.227,16744,592488,595154
2018-01-26 14:00:00.000000000,13882.227,13890.859,13857.389,13867.135,13846,595154,596414
2018-01-26 14:15:00.000000000,13867.135,13881.967,13862.12,13875.98,8552,596414,597182
2018-01-26 14:30:00.000000000,13875.98,13900.295,13843.15,13900.059,22182,597182,595762
2018-01-26 14:45:00.000000000,13900.059,13900.177,13855.486,13859.6,20132,595762,592440
2018-01-26 21:00:00.000000000,13826.85,13884.785,13757.164,13870.583,43194,592440,595284
2018-01-26 21:15:00.000000000,13870.583,13877.497,13858.554,13877.497,9864,595284,596046
2018-01-26 21:30:00.000000000,13877.497,13935.349,13867.64,13910.788,25956,596046,594962
2018-01-26 21:45:00.000000000,13910.788,13934.608,13906.693,13915.665,16616,594962,595886
2018-01-26 22:00:00.000000000,13915.665,13919.759,13896.722,13904.91,8130,595886,594204
2018-01-26 22:15:00.000000000,13904.91,13914.121,13895.178,13899.272,3864,594204,594500
2018-01-26 22:30:00.000000000,13899.272,13933.064,13895.178,13913.475,12262,594500,593654
2018-01-26 22:45:00.000000000,13913.475,13913.871,13899.272,13913.871,8810,593654,590964
2018-01-29 09:00:00.000000000,13860.863,14014.241,13847.368,13981.971,78556,590964,593450
2018-01-29 09:15:00.000000000,13981.971,14040.996,13963.807,13992.236,47338,593450,594750
2018-01-29 09:30:00.000000000,13992.236,13996.978,13948.587,13954.6,22216,594750,592654
2018-01-29 09:45:00.000000000,13954.6,13954.996,13858.102,13914.174,42066,592654,591132
2018-01-29 10:00:00.000000000,13914.174,13922.488,13890.124,13898.438,9636,591132,590586
2018-01-29 10:30:00.000000000,13898.438,13919.938,13895.115,13914.299,6786,590586,590158
2018-01-29 10:45:00.000000000,13914.299,13923.907,13904.964,13918.019,6480,590158,590098
2018-01-29 11:00:00.000000000,13918.019,13918.019,13885.373,13905.075,11780,590098,589238
2018-01-29 11:15:00.000000000,13905.075,13905.075,13884.339,13894.196,6490,589238,588754
2018-01-29 13:30:00.000000000,13888.558,13893.946,13874.356,13893.05,12458,588754,589618
2018-01-29 13:45:00.000000000,13893.05,13897.916,13883.316,13897.791,6044,589618,589916
2018-01-29 14:00:00.000000000,13897.791,13901.885,13846.202,13868.989,23426,589916,591032
2018-01-29 14:15:00.000000000,13868.989,13868.989,13816.352,13846.544,30578,591032,594294
2018-01-29 14:30:00.000000000,13846.544,13855.88,13827.851,13846.919,10154,594294,594624
2018-01-29 14:45:00.000000000,13846.919,13874.698,13846.146,13863.818,19338,594624,589556
2018-01-29 21:00:00.000000000,13867.988,13895.48,13867.213,13891.78,19544,589556,591146
2018-01-29 21:15:00.000000000,13891.78,13895.867,13865.533,13869.62,11368,591146,592486
2018-01-29 21:30:00.000000000,13869.62,13875.389,13860.544,13866.568,7538,592486,593190
2018-01-29 21:45:00.000000000,13866.568,13880.767,13866.568,13871.56,5574,593190,593774
2018-01-29 22:00:00.000000000,13871.56,13876.293,13861.448,13870.784,5088,593774,594448
2018-01-29 22:15:00.000000000,13870.784,13873.574,13851.717,13869.487,10924,594448,595150
2018-01-29 22:30:00.000000000,13869.487,13869.487,13854.642,13859.633,3906,595150,595268
2018-01-29 22:45:00.000000000,13859.633,13873.316,13859.504,13865.143,8124,595268,592676
2018-01-30 09:00:00.000000000,13860.798,13887.128,13835.271,13840.133,23648,592676,595862
2018-01-30 09:15:00.000000000,13840.133,13882.212,13840.133,13869.162,13712,595862,595998
2018-01-30 09:30:00.000000000,13869.162,13916.104,13864.3,13903.844,22118,595998,596612
2018-01-30 09:45:00.000000000,13903.844,13917.913,13893.861,13897.948,14086,596612,595344
2018-01-30 10:00:00.000000000,13897.948,13906.897,13884.654,13897.696,6664,595344,593986
2018-01-30 10:30:00.000000000,13898.472,13902.041,13877.859,13887.066,5148,593986,593666
2018-01-30 10:45:00.000000000,13887.066,13891.929,13863.144,13872.997,8596,593666,592408
2018-01-30 11:00:00.000000000,13872.997,13877.73,13853.937,13868.523,10242,592408,592538
2018-01-30 11:15:00.000000000,13868.523,13873.772,13844.858,13854.323,14192,592538,591404
2018-01-30 13:30:00.000000000,13848.686,13852.893,13795.063,13804.142,30518,591404,595928
2018-01-30 13:45:00.000000000,13804.142,13804.142,13616.88,13640.416,138958,595928,619816
2018-01-30 14:00:00.000000000,13640.416,13664.598,13611.734,13617.759,40458,619816,622286
2018-01-30 14:15:00.000000000,13617.759,13625.933,13445.05,13558.442,130926,622286,625090
2018-01-30 14:30:00.000000000,13558.442,13567.162,13509.331,13532.221,36398,625090,626340
2018-01-30 14:45:00.000000000,13532.221,13551.281,13479.459,13496.576,54418,626340,622000
2018-01-30 21:00:00.000000000,13529.707,13544.291,13497.15,13516.089,36058,622000,625100
2018-01-30 21:15:00.000000000,13516.089,13536.834,13508.68,13528.654,15836,625100,626338
2018-01-30 21:30:00.000000000,13528.654,13528.654,13472.079,13506.505,22014,626338,629356
2018-01-30 21:45:00.000000000,13506.505,13519.547,13463.119,13491.78,16370,629356,631486
2018-01-30 22:00:00.000000000,13491.78,13504.84,13476.176,13482.579,11472,631486,632488
2018-01-30 22:15:00.000000000,13482.579,13496.65,13433.299,13483.102,34120,632488,634652
2018-01-30 22:30:00.000000000,13483.102,13487.191,13447.376,13453.137,14542,634652,634838
2018-01-30 22:45:00.000000000,13453.137,13475.263,13434.677,13439.538,16552,634838,630110
2018-01-31 09:00:00.000000000,13431.357,13436.698,13269.778,13279.237,89010,630110,638922
2018-01-31 09:15:00.000000000,13279.237,13299.079,13003.797,13176.736,149610,638922,641416
2018-01-31 09:30:00.000000000,13176.736,13244.711,13167.916,13195.229,47630,641416,638252
2018-01-31 09:45:00.000000000,13195.229,13220.603,13160.708,13165.305,23640,638252,638770
2018-01-31 10:00:00.000000000,13165.305,13220.101,13165.305,13214.843,14410,638770,637014
2018-01-31 10:30:00.000000000,13210.753,13234.482,13194.557,13210.175,18022,637014,636500
2018-01-31 10:45:00.000000000,13210.175,13215.036,13173.539,13177.629,13136,636500,637270
2018-01-31 11:00:00.000000000,13177.629,13233.063,13173.539,13227.431,13568,637270,637602
2018-01-31 11:15:00.000000000,13227.431,13242.786,13203.499,13228.836,13120,637602,637254
2018-01-31 13:30:00.000000000,13228.836,13228.836,13194.924,13213.729,17562,637254,637834
2018-01-31 13:45:00.000000000,13213.729,13217.818,13191.948,13192.852,7208,637834,637734
2018-01-31 14:00:00.000000000,13192.852,13211.664,13182.865,13201.038,10368,637734,637308
2018-01-31 14:15:00.000000000,13201.038,13206.296,13182.363,13200.531,9102,637308,636662
2018-01-31 14:30:00.000000000,13200.531,13260.051,13195.538,13245.595,22220,636662,634950
2018-01-31 14:45:00.000000000,13245.595,13278.822,13218.212,13235.292,38894,634950,627112
2018-01-31 21:00:00.000000000,13272.081,13275.499,13205.729,13209.789,33040,627112,631056
2018-01-31 21:15:00.000000000,13209.789,13223.708,13198.997,13199.801,10632,631056,631872
2018-01-31 21:30:00.000000000,13199.801,13214.524,13169.968,13199.672,14864,631872,632766
2018-01-31 21:45:00.000000000,13199.672,13228.567,13195.74,13228.567,7698,632766,633150
2018-01-31 22:00:00.000000000,13228.567,13228.567,13199.796,13204.789,7552,633150,633302
