datetime,KQ.i@SHFE.ni.open,KQ.i@SHFE.ni.high,KQ.i@SHFE.ni.low,KQ.i@SHFE.ni.close,KQ.i@SHFE.ni.volume,KQ.i@SHFE.ni.open_oi,KQ.i@SHFE.ni.close_oi
2018-01-26 22:30:00.000000000,103911.008,104600.484,103854.383,104517.141,74012,720236,721544
2018-01-26 23:00:00.000000000,104517.141,104533.961,103797.195,103841.539,86428,721544,721834
2018-01-26 23:30:00.000000000,103841.539,104136.5,103732.586,104054.148,50422,721834,724450
2018-01-27 00:00:00.000000000,104054.148,104135.133,103957.672,104057.727,22738,724450,722512
2018-01-27 00:30:00.000000000,104057.727,104381.531,103958.023,104155.859,46028,722512,715776
2018-01-29 09:00:00.000000000,104063.164,106130.789,103942.055,105864.336,190842,715776,732554
2018-01-29 09:30:00.000000000,105864.336,107120.055,105717.258,106919.07,151848,732554,752168
2018-01-29 10:00:00.000000000,106919.07,106965.016,106508.844,106627.102,41954,752168,752124
2018-01-29 10:30:00.000000000,106647.344,106867.578,106419.461,106575.555,52788,752124,755884
2018-01-29 11:00:00.000000000,106575.555,106720.516,106366.75,106593.453,43030,755884,755158
2018-01-29 13:30:00.000000000,106581.555,106749.016,106385.844,106680.773,43984,755158,755250
2018-01-29 14:00:00.000000000,106680.773,106686.391,105651.328,106083.43,110736,755250,746652
2018-01-29 14:30:00.000000000,106083.43,106103.461,105806.898,105995.187,58422,746652,736296
2018-01-29 21:00:00.000000000,105938.133,106105.359,105553.711,105622.937,83220,736296,738852
2018-01-29 21:30:00.000000000,105622.937,105958.016,105486.391,105692.859,59042,738852,739398
2018-01-29 22:00:00.000000000,105692.859,105900.219,105564.117,105834.852,46952,739398,741216
2018-01-29 22:30:00.000000000,105834.852,105905.562,105608.344,105905.562,36376,741216,741028
2018-01-29 23:00:00.000000000,105905.562,105967.516,105405.945,105765.023,56640,741028,740012
2018-01-29 23:30:00.000000000,105765.023,105804.383,105519.594,105544.469,25750,740012,741222
2018-01-30 00:00:00.000000000,105544.469,105692.0,105523.984,105645.898,15966,741222,740512
2018-01-30 00:30:00.000000000,105645.898,105691.172,105284.336,105420.625,21208,740512,734206
2018-01-30 09:00:00.000000000,105554.922,105847.766,105112.539,105841.742,79024,734206,739352
2018-01-30 09:30:00.000000000,105841.742,106139.945,105730.68,105996.0,56566,739352,742248
2018-01-30 10:00:00.000000000,105996.0,106023.656,105800.539,105827.023,15394,742248,741654
2018-01-30 10:30:00.000000000,105818.633,105907.641,105562.68,105581.117,33426,741654,738512
2018-01-30 11:00:00.000000000,105581.117,105641.172,104217.539,104500.242,182502,738512,720608
2018-01-30 13:30:00.000000000,104246.297,104277.766,103436.477,103931.687,156958,720608,707970
2018-01-30 14:00:00.000000000,103931.687,104148.742,103565.375,104024.336,91886,707970,700846
2018-01-30 14:30:00.000000000,104024.336,104032.727,103739.375,103874.484,55728,700846,689226
2018-01-30 21:00:00.000000000,104179.18,104535.969,103964.742,104385.852,111602,689226,696608
2018-01-30 21:30:00.000000000,104385.852,104437.789,103935.586,104053.5,58850,696608,697620
2018-01-30 22:00:00.000000000,104053.5,104139.828,103639.297,103698.391,63142,697620,694364
2018-01-30 22:30:00.000000000,103698.391,103698.391,102717.922,102851.109,181746,694364,673264
2018-01-30 23:00:00.000000000,102851.109,102917.391,101986.297,102299.312,168566,673264,663074
2018-01-30 23:30:00.000000000,102299.312,102430.602,102138.898,102270.484,52622,663074,664828
2018-01-31 00:00:00.000000000,102270.484,102287.039,101668.078,101782.219,83552,664828,662904
2018-01-31 00:30:00.000000000,101782.219,101938.062,101688.133,101802.703,47002,662904,653046
2018-01-31 09:00:00.000000000,101964.383,102423.406,101847.086,101986.281,93576,653046,647362
2018-01-31 09:30:00.000000000,101986.281,102261.789,101986.281,102004.172,38582,647362,647478
2018-01-31 10:00:00.000000000,102004.172,102205.344,101997.922,102152.75,11944,647478,647336
2018-01-31 10:30:00.000000000,102158.344,102414.953,102052.672,102192.914,45336,647336,644942
2018-01-31 11:00:00.000000000,102192.914,102743.766,102168.977,102664.695,72864,644942,647266
2018-01-31 13:30:00.000000000,102630.734,102635.797,102387.203,102520.648,38938,647266,645836
2018-01-31 14:00:00.000000000,102520.648,102710.852,102328.758,102525.742,43942,645836,644954
2018-01-31 14:30:00.000000000,102525.742,103044.437,102522.586,102726.43,83438,644954,641504
2018-01-31 21:00:00.000000000,102859.344,103256.898,102385.039,102401.258,111732,641504,647874
2018-01-31 21:30:00.000000000,102401.258,102892.039,102361.133,102884.906,60602,647874,649320
2018-01-31 22:00:00.000000000,102884.906,102893.023,102480.391,102563.922,48624,649320,647936
2018-01-31 22:30:00.000000000,102563.922,102623.648,102195.711,102554.937,70508,647936,647172
2018-01-31 23:00:00.000000000,102554.937,102805.906,102500.523,102725.477,64370,647172,654856
2018-01-31 23:30:00.000000000,102725.477,102952.352,102616.703,102659.5,50048,654856,656106
2018-02-01 00:00:00.000000000,102659.5,102873.367,102631.523,102780.773,20224,656106,656236
2018-02-01 00:30:00.000000000,102780.773,102933.797,102756.992,102876.023,25394,656236,652772
2018-02-01 09:00:00.000000000,102640.773,102824.687,102424.891,102511.555,68870,652772,649418
2018-02-01 09:30:00.000000000,102511.555,102733.211,102459.664,102564.375,40300,649418,647854
2018-02-01 10:00:00.000000000,102564.375,102617.617,102494.109,102525.445,9394,647854,646540
2018-02-01 10:30:00.000000000,102524.461,102665.906,102339.391,102566.125,47122,646540,644966
2018-02-01 11:00:00.000000000,102566.125,102730.516,102498.844,102631.461,30358,644966,642844
2018-02-01 13:30:00.000000000,102595.094,102595.094,101933.867,102085.125,80006,642844,637326
2018-02-01 14:00:00.000000000,102085.125,102690.633,102077.016,102243.0,80326,637326,635280
2018-02-01 14:30:00.000000000,102243.0,102461.031,101792.352,102205.078,95108,635280,625454
2018-02-01 21:00:00.000000000,102492.32,103470.133,102406.094,102852.5,124502,625454,629838
2018-02-01 21:30:00.000000000,102852.5,102893.055,102692.242,102781.523,44282,629838,630832
2018-02-01 22:00:00.000000000,102781.523,102910.508,102750.898,102901.164,26146,630832,631680
2018-02-01 22:30:00.000000000,102901.164,104016.258,102829.828,103598.039,144882,631680,637048
2018-02-01 23:00:00.000000000,103598.039,103872.227,103497.953,103731.984,50910,637048,639500
2018-02-01 23:30:00.000000000,103731.984,104288.328,103638.555,104169.594,50540,639500,642506
2018-02-02 00:00:00.000000000,104169.594,105601.641,103822.07,105263.281,124500,642506,654362
2018-02-02 00:30:00.000000000,105263.281,105852.031,105075.258,105615.867,99900,654362,652288
2018-02-02 09:00:00.000000000,105548.523,105561.961,104944.891,105001.125,85568,652288,653898
2018-02-02 09:30:00.000000000,105001.125,105323.492,104826.812,105145.094,62698,653898,654352
2018-02-02 10:00:00.000000000,105145.094,105295.406,105058.086,105247.687,21480,654352,656374
2018-02-02 10:30:00.000000000,105223.602,105263.406,104958.312,105118.398,26582,656374,656022
2018-02-02 11:00:00.000000000,105118.398,105197.437,104371.961,104663.531,76556,656022,651162
2018-02-02 13:30:00.000000000,104646.437,105133.797,104557.414,104961.875,55514,651162,655640
2018-02-02 14:00:00.000000000,104961.875,105440.703,104961.875,105286.391,69342,655640,658822
2018-02-02 14:30:00.000000000,105286.391,105404.375,104443.898,104639.641,93746,658822,647638
2018-02-02 21:00:00.000000000,104239.242,104543.633,103907.047,104460.766,108250,647638,647470
2018-02-02 21:30:00.000000000,104460.766,104604.07,104175.836,104432.289,59874,647470,649246
2018-02-02 22:00:00.000000000,104432.289,104447.422,103698.836,104154.734,83176,649246,646532
2018-02-02 22:30:00.000000000,104154.734,104231.328,103323.477,103443.633,106666,646532,640226
2018-02-02 23:00:00.000000000,103443.633,103443.633,101463.43,102212.672,270996,640226,634384
2018-02-02 23:30:00.000000000,102212.672,102250.539,100127.68,101125.82,293108,634384,633532
2018-02-03 00:00:00.000000000,101125.82,101572.961,100970.625,101278.969,113966,633532,630940
2018-02-03 00:30:00.000000000,101278.969,101947.367,101090.937,101813.078,82470,630940,615908
2018-02-05 09:00:00.000000000,101942.156,102038.984,101167.852,101282.461,108558,615908,618964
2018-02-05 09:30:00.000000000,101282.461,101674.187,101256.25,101534.359,48528,618964,617828
2018-02-05 10:00:00.000000000,101534.359,101586.734,101260.102,101410.242,24788,617828,617590
2018-02-05 10:30:00.000000000,101326.555,101573.195,100854.75,101499.906,95540,617590,621076
2018-02-05 11:00:00.000000000,101499.906,101987.203,101452.969,101779.414,76242,621076,624424
2018-02-05 13:30:00.000000000,101779.414,102587.961,101709.703,102311.578,85868,624424,625388
2018-02-05 14:00:00.000000000,102311.578,102348.039,101829.023,102083.828,55858,625388,627952
2018-02-05 14:30:00.000000000,102083.828,102388.984,101915.367,102327.797,60874,627952,622624
2018-02-05 21:00:00.000000000,102720.289,102720.289,102188.539,102394.664,104912,622624,630400
2018-02-05 21:30:00.000000000,102394.664,103500.508,101828.781,103424.555,166454,630400,635748
2018-02-05 22:00:00.000000000,103424.555,104094.883,103254.812,103964.883,176112,635748,637746
2018-02-05 22:30:00.000000000,103964.883,104014.789,103452.484,103533.766,97372,637746,636574
2018-02-05 23:00:00.000000000,103533.766,104362.242,103453.234,104119.055,122626,636574,643276
2018-02-05 23:30:00.000000000,104119.055,104125.883,103579.984,103708.508,68630,643276,644050
2018-02-06 00:00:00.000000000,103708.508,103796.609,103467.227,103682.656,33154,644050,641080
2018-02-06 00:30:00.000000000,103682.656,103949.656,102676.43,103949.656,112294,641080,628990
2018-02-06 09:00:00.000000000,103327.875,103327.875,100680.422,101360.492,309026,628990,627474
2018-02-06 09:30:00.000000000,101360.492,101540.719,101144.992,101273.227,59124,627474,626730
2018-02-06 10:00:00.000000000,101273.227,101898.953,101008.0,101610.797,60484,626730,624902
2018-02-06 10:30:00.000000000,101610.797,101729.242,101406.609,101513.617,44544,624902,627878
2018-02-06 11:00:00.000000000,101513.617,101629.422,101268.344,101285.211,48452,627878,627920
2018-02-06 13:30:00.000000000,101252.539,101526.617,100915.297,101476.883,71744,627920,629614
2018-02-06 14:00:00.000000000,101476.883,101561.453,101208.102,101248.555,42112,629614,629942
2018-02-06 14:30:00.000000000,101248.555,101419.969,101063.031,101390.477,83160,629942,622402
2018-02-06 21:00:00.000000000,101495.125,102063.336,101011.508,101325.867,164916,622402,631000
2018-02-06 21:30:00.000000000,101325.867,101486.406,101197.398,101353.961,60366,631000,632848
2018-02-06 22:00:00.000000000,101353.961,102237.539,101346.187,101818.195,126084,632848,631440
2018-02-06 22:30:00.000000000,101818.195,102435.477,101686.539,102090.102,113616,631440,633860
2018-02-06 23:00:00.000000000,102090.102,102289.703,101826.906,101857.992,66988,633860,635742
2018-02-06 23:30:00.000000000,101857.992,102156.406,101735.766,102042.453,53322,635742,636106
2018-02-07 00:00:00.000000000,102042.453,102088.875,101919.461,102008.227,27642,636106,634374
2018-02-07 00:30:00.000000000,102008.227,102081.727,101537.609,101677.047,55818,634374,627552
2018-02-07 09:00:00.000000000,101873.039,103319.148,101873.039,103021.516,153758,627552,631940
2018-02-07 09:30:00.000000000,103021.516,103223.711,102823.406,103037.805,63074,631940,630936
2018-02-07 10:00:00.000000000,103037.805,103353.937,102994.375,103028.391,35428,630936,630958
2018-02-07 10:30:00.000000000,103060.492,103170.391,102525.969,102625.07,70134,630958,626546
2018-02-07 11:00:00.000000000,102625.07,102701.516,102227.336,102601.016,69030,626546,619266
2018-02-07 13:30:00.000000000,102505.367,102592.914,101823.43,101966.531,72306,619266,618350
2018-02-07 14:00:00.000000000,101966.531,102081.055,101717.336,102064.711,63402,618350,619882
2018-02-07 14:30:00.000000000,102064.711,102423.008,101659.758,102399.687,90316,619882,616850
2018-02-07 21:00:00.000000000,102281.367,102591.375,101789.297,101911.734,110684,616850,623038
2018-02-07 21:30:00.000000000,101911.734,101938.719,101108.625,101442.562,143318,623038,627726
2018-02-07 22:00:00.000000000,101442.562,101683.008,101344.648,101573.836,73654,627726,629778
2018-02-07 22:30:00.000000000,101573.836,102006.273,100365.078,100679.141,201822,629778,633902
2018-02-07 23:00:00.000000000,100679.141,100981.586,100530.445,100906.719,103896,633902,634194
2018-02-07 23:30:00.000000000,100906.719,101298.492,100772.102,101119.031,72694,634194,632634
2018-02-08 00:00:00.000000000,101119.031,101284.133,100554.422,100688.141,70352,632634,631372
2018-02-08 00:30:00.000000000,100688.141,100891.555,100256.836,100783.703,88750,631372,620858
2018-02-08 09:00:00.000000000,100696.508,100859.375,99386.656,99873.562,164314,620858,614032
2018-02-08 09:30:00.000000000,99873.562,100648.117,99858.148,100557.531,76506,614032,609822
2018-02-08 10:00:00.000000000,100557.531,101189.086,100373.406,101108.281,47726,609822,607734
2018-02-08 10:30:00.000000000,101092.273,101439.602,100864.594,101028.859,75340,607734,604924
2018-02-08 11:00:00.000000000,101028.859,101054.352,100614.227,100643.281,48254,604924,604268
2018-02-08 13:30:00.000000000,100579.82,101293.289,100528.828,101058.781,81304,604268,606572
2018-02-08 14:00:00.000000000,101058.781,101140.086,100596.766,100701.586,82408,606572,602252
2018-02-08 14:30:00.000000000,100701.586,100935.195,100488.109,100618.633,72112,602252,592752
2018-02-08 21:00:00.000000000,100639.953,100860.82,100039.641,100812.75,135764,592752,602750
2018-02-08 21:30:00.000000000,100812.75,101301.172,100703.078,101278.469,120316,602750,605708
2018-02-08 22:00:00.000000000,101278.469,101303.383,100808.859,100976.922,66876,605708,605748
2018-02-08 22:30:00.000000000,100976.922,101006.508,100631.664,101006.508,68284,605748,607398
2018-02-08 23:00:00.000000000,101006.508,101021.648,100522.758,100784.797,76198,607398,610640
2018-02-08 23:30:00.000000000,100784.797,101154.359,100666.82,100837.047,72728,610640,610498
2018-02-09 00:00:00.000000000,100837.047,101017.359,100761.398,100873.312,34508,610498,609522
2018-02-09 00:30:00.000000000,100873.312,101108.922,100756.461,100955.492,41866,609522,603106
2018-02-09 09:00:00.000000000,100756.422,100756.422,99992.164,100163.883,124302,603106,607934
2018-02-09 09:30:00.000000000,100163.883,100438.953,99954.953,100236.367,58074,607934,605104
2018-02-09 10:00:00.000000000,100236.367,100271.008,99804.016,99962.734,44372,605104,605804
2018-02-09 10:30:00.000000000,99963.836,100184.445,99777.352,99896.789,67232,605804,606248
2018-02-09 11:00:00.000000000,99896.789,100206.297,99808.094,99985.586,55806,606248,605008
2018-02-09 13:30:00.000000000,100015.773,100080.203,99677.344,99782.945,59566,605008,607284
2018-02-09 14:00:00.000000000,99782.945,99812.891,99199.742,99309.781,117122,607284,606170
2018-02-09 14:30:00.000000000,99309.781,99428.812,98574.055,98917.961,147512,606170,591322
2018-02-09 21:00:00.000000000,99190.375,99328.711,98677.617,98791.391,76706,591322,597954
2018-02-09 21:30:00.000000000,98791.391,99254.633,98758.852,99211.344,33696,597954,600916
2018-02-09 22:00:00.000000000,99211.344,99401.078,98914.703,98930.641,27812,600916,602156
2018-02-09 22:30:00.000000000,98930.641,99317.234,98806.07,98932.852,39006,602156,602620
2018-02-09 23:00:00.000000000,98932.852,98993.945,98657.625,98728.266,35132,602620,605574
2018-02-09 23:30:00.000000000,98728.266,98804.102,97943.852,98241.133,94750,605574,606208
2018-02-10 00:00:00.000000000,98241.133,98603.742,98121.547,98493.766,35152,606208,602594
2018-02-10 00:30:00.000000000,98493.766,99481.953,98408.258,99057.086,69688,602594,592226
2018-02-12 09:00:00.000000000,99222.016,100128.891,99222.016,99810.398,79456,592226,589294
2018-02-12 09:30:00.000000000,99810.398,100236.375,99809.117,99994.305,34390,589294,592482
2018-02-12 10:00:00.000000000,99994.305,100105.297,99907.523,100016.805,8430,592482,593978
2018-02-12 10:30:00.000000000,99994.32,100018.086,99512.242,99680.18,30136,593978,596508
2018-02-12 11:00:00.000000000,99680.18,99898.148,99415.508,99622.172,28808,596508,597976
2018-02-12 13:30:00.000000000,99710.859,99875.805,99445.031,99765.203,33582,597976,600482
2018-02-12 14:00:00.000000000,99765.203,100096.812,99762.906,99971.297,36498,600482,604094
2018-02-12 14:30:00.000000000,99971.297,100417.914,99893.0,99976.32,54314,604094,605292
2018-02-12 21:00:00.000000000,99693.719,100218.312,99515.07,100139.742,68330,605292,602148
2018-02-12 21:30:00.000000000,100139.742,100185.961,99618.586,99862.945,40718,602148,597440
2018-02-12 22:00:00.000000000,99862.945,99980.555,99609.609,99824.414,22092,597440,595750
2018-02-12 22:30:00.000000000,99824.414,100535.367,99804.477,100233.766,59130,595750,595958
2018-02-12 23:00:00.000000000,100233.766,100333.594,99921.844,100062.68,28940,595958,593664
2018-02-12 23:30:00.000000000,100062.68,100241.633,99996.852,100039.055,19986,593664,593212
2018-02-13 00:00:00.000000000,100039.055,100177.5,99756.812,99959.508,21228,593212,592306
2018-02-13 00:30:00.000000000,99959.508,100166.289,99877.352,100094.742,15006,592306,589116
2018-02-13 09:00:00.000000000,100199.797,100784.461,100107.508,100724.734,67926,589116,587870
2018-02-13 09:30:00.000000000,100724.734,100920.969,100541.187,100757.328,39316,587870,585382
2018-02-13 10:00:00.000000000,100757.328,101118.797,100672.578,100937.695,24748,585382,585874
2018-02-13 10:30:00.000000000,100940.031,100989.898,100718.922,100756.195,23434,585874,587188
2018-02-13 11:00:00.000000000,100756.195,101020.672,100650.609,100945.367,31570,587188,586426
2018-02-13 13:30:00.000000000,100976.687,101225.594,100790.812,101162.422,34922,586426,591842
2018-02-13 14:00:00.000000000,101162.422,101348.469,101033.047,101074.844,45290,591842,594082
2018-02-13 14:30:00.000000000,101074.844,101242.703,100776.648,100986.141,45872,594082,590952
2018-02-13 21:00:00.000000000,101277.687,101319.211,100996.773,101120.609,45536,590952,586096
2018-02-13 21:30:00.000000000,101120.609,101259.5,101038.898,101085.695,19742,586096,584454
